,Time,Tibialis antelior,Gastrocnemius medialis
5145,3.668,0.55,-0.003
5146,3.669,1.088,-0.004
5147,3.67,1.019,-0.009
5148,3.671,0.842,-0.02
5149,3.672,0.635,-0.023
5150,3.673,0.483,-0.015
5151,3.674,0.348,-0.008
5152,3.675,0.353,-0.007
5153,3.676,0.209,-0.004
5154,3.677,0.147,0.0
5155,3.678,0.026,0.003
5156,3.679,-0.093,0.011
5157,3.68,-0.102,0.012
5158,3.681,-0.259,0.008
5159,3.682,-0.516,0.002
5160,3.683,-0.514,0.0
5161,3.684,-0.23,-0.002
5162,3.685,0.0,-0.003
5163,3.686,-0.002,-0.007
5164,3.687,-0.225,-0.007
5165,3.688,-0.059,-0.007
5166,3.689,-0.058,-0.004
5167,3.69,-0.037,-0.001
5168,3.691,0.018,-0.01
5169,3.692,-0.006,-0.013
5170,3.693,0.058,-0.005
5171,3.694,0.06,0.001
5172,3.695,0.081,0.003
5173,3.696,0.095,0.009
5174,3.697,0.114,0.011
5175,3.698,0.084,0.013
5176,3.699,0.09,0.015
5177,3.7,0.121,0.012
5178,3.701,0.192,0.006
5179,3.702,0.206,0.0
5180,3.703,0.15,0.0
5181,3.704,0.058,0.004
5182,3.705,0.012,0.007
5183,3.706,-0.16,0.013
5184,3.707,-0.477,0.016
5185,3.708,-0.949,0.014
5186,3.709,-1.014,0.013
5187,3.71,-0.1,0.013
5188,3.711,0.358,0.004
5189,3.712,0.164,0.001
5190,3.713,0.133,0.007
5191,3.714,-0.007,0.01
5192,3.715,0.107,0.004
5193,3.716,0.253,0.0
5194,3.717,0.255,-0.006
5195,3.718,0.049,-0.009
5196,3.719,-0.056,-0.006
5197,3.72,-0.043,-0.002
5198,3.721,-0.055,0.0
5199,3.722,-0.155,-0.001
5200,3.723,-0.255,0.0
5201,3.724,-0.235,0.006
5202,3.725,-0.078,0.011
5203,3.726,-0.143,0.01
5204,3.727,-0.365,0.01
5205,3.728,-0.064,0.01
5206,3.729,0.36,0.012
5207,3.73,0.454,0.014
5208,3.731,0.568,0.008
5209,3.732,0.554,0.0
5210,3.733,0.049,0.001
5211,3.734,0.082,0.001
5212,3.735,0.133,0.001
5213,3.736,0.095,0.004
5214,3.737,-0.083,0.01
5215,3.738,-0.23,0.02
5216,3.739,0.023,0.027
5217,3.74,0.186,0.027
5218,3.741,0.402,0.024
5219,3.742,0.623,0.018
5220,3.743,0.289,0.011
5221,3.744,-0.07,0.002
5222,3.745,-0.177,-0.001
5223,3.746,-0.252,-0.003
5224,3.747,0.057,-0.002
5225,3.748,0.351,0.003
5226,3.749,0.125,0.009
5227,3.75,-0.396,0.012
5228,3.751,-0.439,0.003
5229,3.752,-0.294,-0.003
5230,3.753,-0.001,0.0
5231,3.754,-0.295,0.005
5232,3.755,-0.053,0.002
5233,3.756,0.089,0.0
5234,3.757,-0.098,-0.002
5235,3.758,0.12,-0.003
5236,3.759,0.187,-0.003
5237,3.76,0.218,-0.002
5238,3.761,0.136,0.0
5239,3.762,0.199,0.0
5240,3.763,0.092,-0.001
5241,3.764,0.022,0.0
5242,3.765,-0.081,-0.001
5243,3.766,-0.092,0.002
5244,3.767,-0.094,0.002
5245,3.768,-0.059,0.004
5246,3.769,-0.102,0.0
5247,3.77,-0.129,0.0
5248,3.771,-0.154,-0.006
5249,3.772,-0.161,-0.007
5250,3.773,-0.234,0.002
5251,3.774,-0.201,0.007
5252,3.775,-0.166,0.01
5253,3.776,-0.146,0.005
5254,3.777,-0.024,0.007
5255,3.778,-0.152,0.009
5256,3.779,-0.091,0.011
5257,3.78,0.453,0.011
5258,3.781,0.49,0.005
5259,3.782,0.203,0.0
5260,3.783,0.2,-0.002
5261,3.784,0.061,-0.003
5262,3.785,0.074,-0.007
5263,3.786,0.189,-0.007
5264,3.787,-0.01,-0.006
5265,3.788,-0.183,-0.007
5266,3.789,-0.335,-0.003
5267,3.79,0.032,-0.001
5268,3.791,0.146,-0.003
5269,3.792,-0.153,-0.001
5270,3.793,-0.062,0.001
5271,3.794,-0.095,0.0
5272,3.795,-0.002,0.004
5273,3.796,0.11,0.005
5274,3.797,0.176,0.006
5275,3.798,0.165,0.006
5276,3.799,0.089,0.009
5277,3.8,-0.047,0.015
5278,3.801,-0.076,0.014
5279,3.802,-0.02,0.01
5280,3.803,-0.052,0.006
5281,3.804,-0.022,0.002
5282,3.805,-0.033,0.003
5283,3.806,-0.028,0.007
5284,3.807,-0.05,0.009
5285,3.808,-0.037,0.011
5286,3.809,-0.047,0.008
5287,3.81,-0.037,0.003
5288,3.811,-0.053,-0.003
5289,3.812,-0.059,-0.004
5290,3.813,-0.049,0.01
5291,3.814,-0.041,0.02
5292,3.815,-0.031,0.02
5293,3.816,-0.02,0.021
5294,3.817,-0.011,0.025
5295,3.818,-0.004,0.021
5296,3.819,-0.003,0.017
5297,3.82,-0.009,0.014
5298,4.62,-0.113,-0.006
5299,4.621,-0.152,-0.009
5300,4.622,-0.133,-0.013
5301,4.623,-0.127,-0.013
5302,4.624,-0.13,-0.018
5303,4.625,0.026,-0.018
5304,4.626,0.227,-0.024
5305,4.627,0.133,-0.028
5306,4.628,0.136,-0.026
5307,4.629,0.068,-0.029
5308,4.63,-0.007,-0.028
5309,4.631,0.005,-0.038
5310,4.632,-0.014,-0.039
5311,4.633,0.045,-0.028
5312,4.634,0.005,-0.017
5313,4.635,0.03,-0.016
5314,4.636,-0.037,-0.016
5315,4.637,-0.059,-0.014
5316,4.638,-0.084,-0.013
5317,4.639,-0.009,-0.012
5318,4.64,0.115,-0.014
5319,4.641,0.129,-0.007
5320,4.642,0.046,-0.004
5321,4.643,0.02,-0.002
5322,4.644,-0.006,0.0
5323,4.645,-0.046,0.001
5324,4.646,-0.101,0.003
5325,4.647,-0.095,0.003
5326,4.648,-0.086,0.003
5327,4.649,-0.095,0.006
5328,4.65,-0.066,0.004
5329,4.651,-0.041,-0.001
5330,4.652,0.032,0.001
5331,4.653,0.151,0.014
5332,4.654,0.21,0.023
5333,4.655,0.099,0.02
5334,4.656,0.112,0.02
5335,4.657,0.151,0.021
5336,4.658,0.095,0.022
5337,4.659,0.102,0.025
5338,4.66,0.071,0.029
5339,4.661,-0.025,0.031
5340,4.662,-0.149,0.028
5341,4.663,-0.108,0.031
5342,4.664,-0.073,0.03
5343,4.665,-0.079,0.029
5344,4.666,0.015,0.022
5345,4.667,-0.071,0.022
5346,4.668,-0.061,0.022
5347,4.669,-0.07,0.023
5348,4.67,-0.05,0.023
5349,4.671,-0.093,0.018
5350,4.672,-0.168,0.02
5351,4.673,-0.122,0.034
5352,4.674,-0.079,0.038
5353,4.675,-0.032,0.035
5354,4.676,-0.024,0.032
5355,4.677,-0.009,0.032
5356,4.678,-0.02,0.03
5357,4.679,-0.103,0.032
5358,4.68,-0.079,0.026
5359,4.681,0.039,0.028
5360,4.682,0.034,0.028
5361,4.683,0.085,0.027
5362,4.684,0.058,0.028
5363,4.685,0.044,0.026
5364,4.686,0.017,0.023
5365,4.687,0.024,0.022
5366,4.688,0.019,0.021
5367,4.689,0.024,0.02
5368,4.69,0.027,0.02
5369,4.691,0.009,0.01
5370,4.692,0.007,0.009
5371,4.693,0.031,0.015
5372,4.694,0.046,0.021
5373,4.695,0.03,0.018
5374,4.696,0.023,0.022
5375,4.697,0.013,0.022
5376,4.698,0.004,0.022
5377,4.699,0.009,0.025
5378,4.7,0.014,0.024
5379,4.701,0.003,0.024
5380,4.702,0.016,0.02
5381,4.703,0.04,0.018
5382,4.704,0.069,0.016
5383,4.705,0.068,0.016
5384,4.706,0.051,0.012
5385,4.707,0.037,0.011
5386,4.708,0.019,0.011
5387,4.709,0.015,0.011
5388,4.71,0.007,0.008
5389,4.711,-0.03,0.001
5390,4.712,-0.043,0.0
5391,4.713,-0.019,0.009
5392,4.714,-0.038,0.018
5393,4.715,-0.077,0.02
5394,4.716,-0.072,0.02
5395,4.717,-0.059,0.017
5396,4.718,0.0,0.011
5397,4.719,0.042,0.008
5398,4.72,-0.007,0.009
5399,4.721,-0.057,0.011
5400,4.722,-0.083,0.005
5401,4.723,0.0,0.004
5402,4.724,0.21,0.0
5403,4.725,0.274,0.002
5404,4.726,0.095,-0.001
5405,4.727,0.008,-0.005
5406,4.728,-0.017,-0.007
5407,4.729,-0.035,-0.008
5408,4.73,0.006,-0.01
5409,4.731,-0.046,-0.019
5410,4.732,-0.152,-0.02
5411,4.733,-0.16,-0.011
5412,4.734,0.016,-0.003
5413,4.735,0.164,-0.003
5414,4.736,0.142,0.0
5415,4.737,0.092,0.003
5416,4.738,0.054,0.001
5417,4.739,0.046,0.0
5418,4.74,0.081,0.002
5419,4.741,0.047,0.003
5420,4.742,0.046,0.001
5421,4.743,0.038,0.001
5422,4.744,0.027,0.001
5423,4.745,0.024,0.004
5424,4.746,0.023,0.002
5425,4.747,0.004,0.001
5426,4.748,-0.013,0.001
5427,4.749,-0.021,0.003
5428,4.75,-0.046,0.0
5429,4.751,-0.067,-0.007
5430,4.752,-0.067,-0.009
5431,4.753,-0.039,-0.003
5432,4.754,-0.02,-0.002
5433,4.755,-0.002,-0.005
5434,4.756,0.001,-0.005
5435,4.757,0.027,-0.006
5436,4.758,0.033,-0.011
5437,4.759,0.022,-0.009
5438,4.76,-0.012,-0.008
5439,4.761,-0.082,-0.008
5440,4.762,-0.155,-0.005
5441,4.763,-0.208,-0.003
5442,4.764,-0.239,-0.003
5443,4.765,-0.247,-0.001
5444,4.766,-0.104,-0.006
5445,4.767,0.223,-0.005
5446,4.768,0.34,-0.004
5447,4.769,0.226,-0.007
5448,4.77,0.159,-0.011
5449,4.771,0.061,-0.021
5450,4.772,0.074,-0.025
5451,4.773,0.074,-0.013
5452,4.774,0.126,-0.003
5453,4.775,0.105,0.0
5454,4.776,0.064,0.0
5455,4.777,-0.09,0.002
5456,4.778,-0.257,0.003
5457,4.779,-0.275,0.004
5458,4.78,-0.25,0.002
5459,4.781,-0.278,0.003
5460,4.782,-0.075,0.0
5461,4.783,0.209,-0.005
5462,4.784,0.018,-0.008
5463,4.785,0.038,-0.007
5464,4.786,0.118,-0.009
5465,4.787,0.129,-0.005
5466,4.788,0.027,-0.004
5467,4.789,-0.007,-0.006
5468,4.79,0.236,-0.009
5469,4.791,0.235,-0.021
5470,4.792,-0.082,-0.021
5471,4.793,-0.259,-0.01
5472,4.794,-0.321,-0.002
5473,4.795,-0.589,0.001
5474,4.796,-0.258,0.004
5475,4.797,0.156,0.003
5476,4.798,0.366,-0.005
5477,4.799,0.535,-0.007
5478,4.8,0.283,-0.013
5479,4.801,0.06,-0.015
5480,4.802,0.2,-0.018
5481,4.803,0.139,-0.018
5482,4.804,0.018,-0.016
5483,4.805,0.069,-0.011
5484,4.806,0.071,-0.009
5485,4.807,-0.003,-0.009
5486,4.808,-0.004,-0.009
5487,4.809,-0.046,-0.009
5488,4.81,-0.072,-0.011
5489,4.811,-0.13,-0.021
5490,4.812,-0.14,-0.027
5491,4.813,-0.064,-0.016
5492,4.814,0.054,-0.003
5493,4.815,0.012,-0.003
5494,4.816,-0.041,-0.007
5495,4.817,-0.037,-0.011
5496,4.818,-0.082,-0.014
5497,4.819,-0.065,-0.009
5498,4.82,-0.081,-0.004
5499,4.821,-0.118,-0.001
5500,4.822,-0.148,-0.006
5501,4.823,-0.194,-0.004
5502,4.824,-0.092,-0.005
5503,4.825,0.17,-0.004
5504,4.826,0.164,-0.006
5505,4.827,0.108,-0.004
5506,4.828,0.005,-0.003
5507,4.829,-0.015,-0.004
5508,4.83,0.182,-0.005
5509,4.831,0.318,-0.016
5510,4.832,0.263,-0.017
5511,4.833,0.244,-0.009
5512,4.834,0.177,-0.001
5513,4.835,0.099,-0.002
5514,4.836,-0.028,0.002
5515,4.837,-0.266,0.005
5516,4.838,-0.614,0.01
5517,4.839,-1.236,0.018
5518,4.84,-1.643,0.02
5519,4.841,-1.103,0.018
5520,4.842,0.009,0.012
5521,4.843,0.96,0.003
5522,4.844,0.998,0.0
5523,4.845,-0.002,0.0
5524,4.846,0.092,-0.002
5525,4.847,0.744,-0.001
5526,4.848,0.827,0.003
5527,4.849,0.43,0.007
5528,4.85,0.376,0.004
5529,4.851,-0.169,0.003
5530,4.852,-0.095,0.0
5531,4.853,0.19,0.005
5532,4.854,0.282,0.004
5533,4.855,0.001,0.002
5534,4.856,0.141,0.004
5535,4.857,0.501,0.002
5536,4.858,0.091,-0.002
5537,4.859,-0.098,-0.008
5538,4.86,-0.075,-0.01
5539,4.861,-0.327,-0.008
5540,4.862,-0.457,-0.006
5541,4.863,-0.215,-0.001
5542,4.864,-0.554,0.004
5543,4.865,-0.543,0.011
5544,4.866,0.1,0.016
5545,4.867,0.376,0.017
5546,4.868,-0.554,0.01
5547,4.869,-0.472,0.002
5548,4.87,0.388,-0.002
5549,4.871,0.554,-0.011
5550,4.872,0.3,-0.014
5551,4.873,0.716,-0.008
5552,4.874,0.667,-0.004
5553,4.875,0.2,-0.005
5554,4.876,-0.115,-0.003
5555,4.877,-0.299,-0.003
5556,4.878,-0.148,-0.001
5557,4.879,0.139,0.002
5558,4.88,0.088,0.0
5559,4.881,0.207,0.005
5560,4.882,0.365,0.007
5561,4.883,-0.094,0.006
5562,4.884,0.018,0.005
5563,4.885,-0.043,0.007
5564,4.886,-0.308,0.012
5565,4.887,-0.186,0.016
5566,4.888,-0.229,0.015
5567,4.889,-0.017,0.013
5568,4.89,0.082,0.012
5569,4.891,0.069,0.002
5570,4.892,0.151,0.0
5571,4.893,-0.047,0.008
5572,4.894,-0.168,0.015
5573,4.895,-0.048,0.018
5574,4.896,0.025,0.022
5575,4.897,0.006,0.025
5576,4.898,0.043,0.024
5577,4.899,-0.006,0.023
5578,4.9,-0.216,0.02
5579,4.901,-0.279,0.017
5580,4.902,-0.231,0.014
5581,4.903,0.022,0.014
5582,4.904,0.113,0.016
5583,4.905,-0.041,0.017
5584,4.906,-0.334,0.013
5585,4.907,-0.671,0.01
5586,4.908,-0.608,0.005
5587,4.909,0.368,0.004
5588,4.91,0.832,0.009
5589,4.911,0.277,0.002
5590,4.912,0.425,-0.001
5591,4.913,0.299,0.003
5592,4.914,0.021,0.009
5593,4.915,0.135,0.01
5594,4.916,0.011,0.012
5595,4.917,0.111,0.014
5596,4.918,0.011,0.013
5597,4.919,0.065,0.015
5598,4.92,0.01,0.019
5599,4.921,0.025,0.017
5600,4.922,-0.018,0.013
5601,4.923,-0.009,0.012
5602,4.924,-0.036,0.01
5603,4.925,-0.031,0.011
5604,4.926,-0.043,0.008
5605,4.927,-0.044,0.009
5606,4.928,-0.043,0.008
5607,4.929,-0.051,0.004
5608,4.93,-0.061,0.002
5609,4.931,-0.089,-0.001
5610,4.932,-0.091,-0.001
5611,4.933,-0.091,0.005
5612,4.934,-0.079,0.01
5613,4.935,-0.085,0.009
5614,4.936,-0.024,0.01
5615,4.937,-0.003,0.009
5616,4.938,-0.053,0.004
5617,4.939,-0.056,0.006
5618,4.94,-0.033,0.006
5619,5.76,0.006,0.037
5620,5.761,0.019,0.04
5621,5.762,0.011,0.04
5622,5.763,0.014,0.041
5623,5.764,0.019,0.039
5624,5.765,-0.006,0.039
5625,5.766,-0.013,0.035
5626,5.767,0.004,0.037
5627,5.768,0.005,0.033
5628,5.769,0.019,0.033
5629,5.77,0.037,0.029
5630,5.771,-0.008,0.016
5631,5.772,0.002,0.02
5632,5.773,0.046,0.034
5633,5.774,0.054,0.044
5634,5.775,-0.084,0.047
5635,5.776,-0.229,0.049
5636,5.777,-0.343,0.044
5637,5.778,-0.349,0.039
5638,5.779,-0.212,0.042
5639,5.78,-0.053,0.041
5640,5.781,-0.143,0.04
5641,5.782,-0.007,0.034
5642,5.783,0.537,0.031
5643,5.784,0.636,0.029
5644,5.785,0.32,0.029
5645,5.786,0.103,0.024
5646,5.787,-0.029,0.023
5647,5.788,-0.059,0.023
5648,5.789,-0.091,0.021
5649,5.79,-0.08,0.019
5650,5.791,0.086,0.011
5651,5.792,0.23,0.013
5652,5.793,0.192,0.02
5653,5.794,0.148,0.025
5654,5.795,0.121,0.022
5655,5.796,-0.024,0.022
5656,5.797,-0.161,0.021
5657,5.798,-0.206,0.022
5658,5.799,-0.159,0.024
5659,5.8,-0.158,0.022
5660,5.801,-0.125,0.026
5661,5.802,-0.094,0.027
5662,5.803,0.106,0.028
5663,5.804,0.204,0.027
5664,5.805,0.182,0.027
5665,5.806,0.157,0.023
5666,5.807,-0.116,0.021
5667,5.808,-0.025,0.02
5668,5.809,-0.098,0.016
5669,5.81,-0.382,0.012
5670,5.811,-0.151,0.002
5671,5.812,-0.083,0.003
5672,5.813,-0.042,0.011
5673,5.814,0.079,0.013
5674,5.815,0.32,0.011
5675,5.816,0.272,0.009
5676,5.817,0.111,0.009
5677,5.818,0.091,0.008
5678,5.819,0.05,0.009
5679,5.82,0.05,0.008
5680,5.821,0.034,0.011
5681,5.822,0.024,0.006
5682,5.823,0.022,0.006
5683,5.824,0.014,0.006
5684,5.825,0.008,0.005
5685,5.826,0.004,0.003
5686,5.827,-0.011,0.001
5687,5.828,-0.007,0.005
5688,5.829,-0.015,0.002
5689,5.83,-0.04,-0.001
5690,5.831,-0.083,-0.01
5691,5.832,-0.089,-0.009
5692,5.833,-0.065,0.001
5693,5.834,-0.037,0.006
5694,5.835,0.007,0.004
5695,5.836,0.1,0.002
5696,5.837,0.162,0.003
5697,5.838,0.111,0.002
5698,5.839,0.05,0.004
5699,5.84,-0.023,0.003
5700,5.841,-0.072,0.004
5701,5.842,-0.119,0.001
5702,5.843,-0.087,0.0
5703,5.844,-0.012,-0.001
5704,5.845,-0.033,0.0
5705,5.846,-0.009,-0.002
5706,5.847,-0.021,-0.001
5707,5.848,-0.011,-0.001
5708,5.849,-0.013,-0.003
5709,5.85,0.0,-0.01
5710,5.851,-0.023,-0.02
5711,5.852,-0.017,-0.019
5712,5.853,-0.003,-0.008
5713,5.854,-0.013,-0.001
5714,5.855,-0.022,-0.003
5715,5.856,-0.011,-0.002
5716,5.857,-0.006,-0.004
5717,5.858,0.005,-0.003
5718,5.859,0.018,0.0
5719,5.86,0.067,-0.001
5720,5.861,0.138,-0.002
5721,5.862,0.106,-0.004
5722,5.863,0.083,-0.006
5723,5.864,0.03,-0.007
5724,5.865,-0.03,-0.003
5725,5.866,-0.09,-0.007
5726,5.867,-0.117,-0.007
5727,5.868,-0.089,-0.008
5728,5.869,-0.027,-0.009
5729,5.87,0.019,-0.014
5730,5.871,0.002,-0.025
5731,5.872,-0.014,-0.025
5732,5.873,-0.027,-0.012
5733,5.874,-0.008,-0.009
5734,5.875,-0.028,-0.009
5735,5.876,-0.035,-0.009
5736,5.877,-0.04,-0.009
5737,5.878,-0.016,-0.012
5738,5.879,-0.012,-0.011
5739,5.88,-0.049,-0.01
5740,5.881,0.0,-0.013
5741,5.882,0.051,-0.017
5742,5.883,-0.043,-0.018
5743,5.884,-0.109,-0.018
5744,5.885,-0.124,-0.02
5745,5.886,-0.197,-0.019
5746,5.887,-0.398,-0.013
5747,5.888,-0.472,-0.007
5748,5.889,-0.315,-0.004
5749,5.89,0.212,-0.005
5750,5.891,0.724,-0.009
5751,5.892,0.261,-0.005
5752,5.893,-0.212,0.001
5753,5.894,-0.434,-0.001
5754,5.895,0.016,-0.007
5755,5.896,0.729,-0.009
5756,5.897,0.33,-0.009
5757,5.898,0.171,-0.01
5758,5.899,0.221,-0.009
5759,5.9,0.107,-0.008
5760,5.901,0.199,-0.007
5761,5.902,0.149,-0.01
5762,5.903,0.002,-0.009
5763,5.904,0.144,-0.013
5764,5.905,0.377,-0.012
5765,5.906,0.342,-0.013
5766,5.907,0.227,-0.011
5767,5.908,0.17,-0.002
5768,5.909,0.102,0.0
5769,5.91,-0.018,-0.003
5770,5.911,-0.145,-0.014
5771,5.912,-0.126,-0.011
5772,5.913,-0.361,0.0
5773,5.914,-0.564,0.004
5774,5.915,-0.339,-0.001
5775,5.916,-0.249,0.0
5776,5.917,-0.307,-0.002
5777,5.918,-0.197,0.0
5778,5.919,-0.154,0.005
5779,5.92,-0.183,0.008
5780,5.921,0.208,0.006
5781,5.922,0.305,-0.003
5782,5.923,0.123,-0.004
5783,5.924,0.088,-0.004
5784,5.925,0.127,-0.004
5785,5.926,0.09,-0.004
5786,5.927,0.094,-0.002
5787,5.928,0.071,-0.002
5788,5.929,0.08,-0.003
5789,5.93,0.055,-0.003
5790,5.931,0.04,-0.014
5791,5.932,0.026,-0.012
5792,5.933,0.038,-0.004
5793,5.934,0.06,0.0
5794,5.935,0.042,-0.001
5795,5.936,0.043,0.002
5796,5.937,0.026,0.003
5797,5.938,0.017,0.003
5798,5.939,0.014,0.001
5799,5.94,0.016,0.004
5800,5.941,0.011,0.008
5801,5.942,0.022,0.004
5802,5.943,-0.002,0.003
5803,5.944,-0.034,0.002
5804,5.945,0.035,-0.002
5805,5.946,0.096,-0.003
5806,5.947,0.044,-0.006
5807,5.948,0.0,-0.011
5808,5.949,-0.198,-0.007
5809,5.95,-0.358,-0.006
5810,5.951,-0.703,-0.008
5811,5.952,-0.921,0.003
5812,5.953,-0.497,0.014
5813,5.954,-0.09,0.018
5814,5.955,-0.024,0.018
5815,5.956,0.215,0.018
5816,5.957,0.805,0.015
5817,5.958,0.786,0.013
5818,5.959,0.435,0.008
5819,5.96,0.463,0.003
5820,5.961,0.283,0.004
5821,5.962,0.049,0.0
5822,5.963,0.145,0.002
5823,5.964,0.102,0.0
5824,5.965,0.067,0.0
5825,5.966,0.067,-0.002
5826,5.967,0.017,-0.001
5827,5.968,-0.005,0.004
5828,5.969,-0.156,0.008
5829,5.97,-0.268,0.003
5830,5.971,-0.301,-0.007
5831,5.972,0.203,-0.01
5832,5.973,0.227,-0.002
5833,5.974,-0.174,0.003
5834,5.975,-0.52,0.004
5835,5.976,-0.62,0.011
5836,5.977,-0.379,0.019
5837,5.978,0.207,0.025
5838,5.979,0.629,0.025
5839,5.98,0.282,0.025
5840,5.981,0.07,0.025
5841,5.982,-0.235,0.019
5842,5.983,-0.596,0.009
5843,5.984,-0.39,0.006
5844,5.985,-0.333,0.003
5845,5.986,-0.458,-0.001
5846,5.987,-0.195,0.0
5847,5.988,0.453,0.0
5848,5.989,0.455,0.0
5849,5.99,0.349,-0.007
5850,5.991,-0.172,-0.013
5851,5.992,-0.177,-0.007
5852,5.993,0.265,0.003
5853,5.994,0.658,0.007
5854,5.995,0.668,0.004
5855,5.996,0.108,0.005
5856,5.997,0.187,0.004
5857,5.998,0.092,0.004
5858,5.999,0.004,0.008
5859,6.0,-0.05,0.016
5860,6.001,-0.213,0.02
5861,6.002,-0.279,0.018
5862,6.003,0.094,0.015
5863,6.004,0.149,0.014
5864,6.005,-0.028,0.017
5865,6.006,-0.446,0.016
5866,6.007,-0.612,0.015
5867,6.008,-0.224,0.009
5868,6.009,0.241,0.002
5869,6.01,0.829,-0.006
5870,6.011,0.54,-0.019
5871,6.012,0.348,-0.016
5872,6.013,0.133,-0.009
5873,6.014,0.059,-0.01
5874,6.015,0.082,-0.012
5875,6.016,-0.101,-0.011
5876,6.017,-0.052,-0.013
5877,6.018,-0.03,-0.009
5878,6.019,0.012,-0.006
5879,6.02,0.004,-0.001
5880,6.021,0.02,0.002
5881,6.022,-0.012,0.001
5882,6.023,0.002,0.003
5883,6.024,-0.055,0.001
5884,6.025,-0.07,0.001
5885,6.026,-0.084,0.0
5886,6.027,-0.089,0.004
5887,6.028,-0.088,0.005
5888,6.029,-0.078,0.002
5889,6.03,-0.083,0.0
5890,6.031,-0.081,-0.011
5891,6.032,-0.08,-0.008
5892,6.033,-0.064,0.002
5893,6.034,-0.054,0.005
5894,6.035,-0.058,0.004
5895,6.036,-0.064,0.003
5896,6.037,-0.051,0.007
5897,6.038,-0.051,0.007
5898,6.039,-0.054,0.009
5899,6.04,-0.053,0.013
5900,6.041,-0.056,0.019
5901,6.042,-0.047,0.021
5902,6.043,-0.042,0.018
5903,6.044,-0.045,0.024
5904,6.045,-0.036,0.023
5905,6.046,-0.03,0.017
5906,6.047,-0.031,0.015
5907,6.048,-0.03,0.012
5908,6.049,-0.035,0.016
5909,6.05,-0.045,0.019
5910,6.051,-0.054,0.016
5911,6.052,-0.041,0.015
5912,6.053,-0.031,0.021
5913,6.054,-0.015,0.023
5914,6.055,-0.007,0.021
5915,6.056,-0.002,0.026
5916,6.057,0.0,0.029
5917,6.058,-0.001,0.025
5918,6.059,-0.005,0.021
5919,6.06,-0.003,0.019
5920,6.061,-0.013,0.018
5921,6.062,-0.022,0.013
5922,6.063,-0.027,0.009
5923,6.064,-0.037,0.0
5924,6.065,-0.034,-0.009
5925,6.066,-0.021,-0.021
5926,6.067,-0.006,-0.019
5927,6.068,0.266,-0.023
5928,6.069,1.689,-0.035
5929,6.07,3.331,-0.033
5930,6.071,3.153,-0.036
5931,6.072,2.904,-0.032
5932,6.073,2.766,-0.024
5933,6.074,2.578,-0.017
5934,6.075,2.43,-0.017
5935,6.076,2.277,-0.011
5936,6.077,2.137,-0.007
5937,6.078,2.005,-0.005
5938,6.079,1.882,-0.001
5939,6.08,1.766,0.0
5940,6.92,-0.023,-0.016
5941,6.921,-0.006,-0.015
5942,6.922,0.0,-0.017
5943,6.923,-0.024,-0.018
5944,6.924,-0.086,-0.019
5945,6.925,-0.099,-0.019
5946,6.926,-0.112,-0.017
5947,6.927,-0.141,-0.015
5948,6.928,-0.266,-0.014
5949,6.929,-0.311,-0.017
5950,6.93,-0.056,-0.021
5951,6.931,0.119,-0.029
5952,6.932,0.215,-0.025
5953,6.933,0.338,-0.017
5954,6.934,0.174,-0.015
5955,6.935,0.135,-0.016
5956,6.936,0.075,-0.014
5957,6.937,0.05,-0.015
5958,6.938,0.03,-0.012
5959,6.939,0.018,-0.009
5960,6.94,0.025,-0.009
5961,6.941,0.011,-0.009
5962,6.942,0.022,-0.009
5963,6.943,0.013,-0.012
5964,6.944,0.028,-0.012
5965,6.945,0.028,-0.013
5966,6.946,0.017,-0.017
5967,6.947,-0.007,-0.015
5968,6.948,-0.011,-0.015
5969,6.949,-0.048,-0.014
5970,6.95,-0.069,-0.016
5971,6.951,-0.063,-0.023
5972,6.952,-0.042,-0.018
5973,6.953,-0.066,-0.009
5974,6.954,-0.082,-0.006
5975,6.955,-0.056,-0.004
5976,6.956,0.036,-0.003
5977,6.957,0.02,-0.006
5978,6.958,0.037,-0.006
5979,6.959,0.139,-0.007
5980,6.96,-0.004,-0.009
5981,6.961,-0.136,-0.007
5982,6.962,-0.107,-0.007
5983,6.963,-0.007,-0.008
5984,6.964,0.037,-0.009
5985,6.965,0.004,-0.011
5986,6.966,-0.033,-0.015
5987,6.967,0.002,-0.018
5988,6.968,-0.067,-0.019
5989,6.969,-0.103,-0.02
5990,6.97,0.018,-0.016
5991,6.971,0.106,-0.018
5992,6.972,0.06,-0.014
5993,6.973,-0.034,-0.005
5994,6.974,0.024,-0.004
5995,6.975,0.276,-0.005
5996,6.976,0.239,-0.006
5997,6.977,0.157,-0.007
5998,6.978,0.133,-0.01
5999,6.979,0.061,-0.004
6000,6.98,-0.01,0.003
6001,6.981,-0.297,0.011
6002,6.982,-0.538,0.009
6003,6.983,-0.651,0.0
6004,6.984,-0.558,-0.005
6005,6.985,-0.451,-0.007
6006,6.986,-0.416,-0.005
6007,6.987,-0.066,-0.003
6008,6.988,0.709,-0.002
6009,6.989,0.585,-0.001
6010,6.99,0.199,-0.007
6011,6.991,0.274,-0.012
6012,6.992,0.157,-0.007
6013,6.993,0.056,-0.003
6014,6.994,0.069,-0.006
6015,6.995,0.079,-0.007
6016,6.996,-0.071,0.001
6017,6.997,0.033,0.001
6018,6.998,0.163,0.0
6019,6.999,0.036,0.001
6020,7.0,-0.005,0.004
6021,7.001,0.269,0.007
